"url";"titulo_periodico";"h5-index"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHEMICAL+NEUROANATOMY&btnG=";"Journal of Chemical Neuroanatomy";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHEMOMETRICS&btnG=";"Journal of Chemometrics";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Journal of Paediatrics and Child Health";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Journal of Child Health Care";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Journal of Maternal and Child Health";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Chinese Journal of Child Health Care";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Turkish Journal of Child and Adolescent Mental Health";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Journal of The Korean Society of Maternal and Child Health";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"International Journal of Child and Adolescent Health";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHILD+HEALTH+CARE&btnG=";"Malaysian Journal of Paediatrics and Child Health";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHIROPRACTIC+MEDICINE&btnG=";"Journal of Chiropractic Medicine";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHROMATOGRAPHY.+B&btnG=";"Journal of Chromatography B";"43"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CHROMATOGRAPHIC+SCIENCE&btnG=";"Journal of Chromatographic Science";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLEANER+PRODUCTION&btnG=";"Journal of Cleaner Production";"298"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+AND+EXPERIMENTAL+DENTISTRY&btnG=";"Journal of Clinical and Experimental Dentistry";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+DENSITOMETRY&btnG=";"Journal of Clinical Densitometry";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+EPIDEMIOLOGY&btnG=";"Journal of Clinical Epidemiology";"81"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+GASTROENTEROLOGY&btnG=";"Journal of Clinical Gastroenterology";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+GASTROENTEROLOGY&btnG=";"Clinical Journal of Gastroenterology";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"Journal of Allergy and Clinical Immunology";"119"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"The Journal of Allergy and Clinical Immunology: In Practice";"91"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"Journal of Clinical Immunology";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"Journal of investigational allergology & clinical immunology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"Journal of Allergy and Clinical Immunology: Global";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+IMMUNOLOGY&btnG=";"Journal of Clinical Rheumatology and Immunology";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+LIPIDOLOGY&btnG=";"Journal of Clinical Lipidology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Internet Research";"172"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Virology";"164"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Clinical Medicine";"159"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Internet Research - Mobile Health and Ubiquitous Health";"92"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of the American Medical Informatics Association";"91"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of General Internal Medicine";"89"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Internal Medicine";"82"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of the American Medical Directors Association";"76"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"International Journal of Medical Informatics";"76"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Korean Medical Science";"70"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Internet Research Mental Health";"68"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Systems";"63"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Medical Journal of Australia";"62"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"European Journal of Internal Medicine";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of Medical Ethics";"57"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of clinical sleep medicine: JCSM";"55"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"International Journal of Medical Sciences";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Indian Journal of Medical Research";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"European Journal of Medical Research";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE&btnG=";"Journal of International Medical Research";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Medical Internet Research";"172"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Medical Internet Research - Mobile Health and Ubiquitous Health";"92"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Medical Internet Research Mental Health";"68"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Indian Journal of Medical Research";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"European Journal of Medical Research";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of International Medical Research";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Current Medical Research and Opinion";"34"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Brazilian Journal of Medical and Biological Research";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Clinical Medicine Research";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Interactive Journal of Medical Research";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Research in Medical Sciences";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Medical Internet Research Nursing";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"International Journal of Applied and Basic Medical Research";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of International Dental & Medical Research";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Scientific Research in Medical and Biological Sciences";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Asian Journal of Pharmaceutical and Clinical Research";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Asian Journal of Medical and Biological Research";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"International Journal of Scientific Research in Dental and Medical Sciences";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Zahedan Journal of Research in Medical Sciences";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MEDICINE+RESEARCH&btnG=";"Journal of Advanced Medical and Dental Sciences Research";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Journal of Clinical Microbiology";"95"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"European Journal of Clinical Microbiology & Infectious Diseases";"58"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Journal of Medical Microbiology";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Canadian Journal of Infectious Diseases & Medical Microbiology";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"International Journal of Medical Microbiology";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Indian Journal of Medical Microbiology";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Official Journal of the Association of Medical Microbiology and Infectious Disease Canada";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"African Journal of Clinical and Experimental Microbiology";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Iranian Journal of Medical Microbiology";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Avicenna Journal of Clinical Microbiology and Infection";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+MICROBIOLOGY&btnG=";"Egyptian Journal of Medical Microbiology";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Journal of Clinical Nursing";"90"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Clinical Journal of Oncology Nursing";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Journal of Medical Internet Research Nursing";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Journal of Korean Clinical Nursing Research";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Journal of Nursing Reports in Clinical Practice";"13"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+NURSING&btnG=";"Journal of Clinical Nursing in Practice";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Journal of Clinical Oncology";"220"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Journal of Experimental & Clinical Cancer Research";"104"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Journal of Cancer Research and Clinical Oncology";"55"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"International Journal of Clinical Oncology";"41"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Japanese Journal of Clinical Oncology";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Asia-Pacific Journal of Clinical Oncology";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"World Journal of Clinical Oncology";"30"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"American Journal of Clinical Oncology";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Journal of Medical Imaging and Radiation Oncology";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Clinical Journal of Oncology Nursing";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"memo-Magazine of European Medical Oncology";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Indian Journal of Medical and Paediatric Oncology";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+ONCOLOGY&btnG=";"Journal of Current Oncology and Medical Sciences";"3"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"American Journal of Clinical Pathology";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"Journal of Clinical Pathology";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"The Journal of Pathology: Clinical Research";"31"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"International Journal of Clinical and Experimental Pathology";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"Indonesian Journal of Clinical Pathology and Medical Laboratory";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PATHOLOGY&btnG=";"Journal of Clinical Practice in Speech-Language Pathology";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PERIODONTOLOGY&btnG=";"Journal of Clinical Periodontology";"69"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"British Journal of Clinical Pharmacology";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"European Journal of Clinical Pharmacology";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"International Journal of Clinical Pharmacy";"40"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of Clinical Pharmacy and Therapeutics";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"The Journal of Clinical Pharmacology";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of Basic and Clinical Physiology and Pharmacology";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of the American College of Clinical Pharmacy";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of Clinical Psychopharmacology";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of Anaesthesiology Clinical Pharmacology";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Journal of Population Therapeutics and Clinical Pharmacology/Journal de la Therapeutique des Populations et de la Pharmacologie Clinique";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"International Journal of Clinical Pharmacology and Therapeutics";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Indonesian Journal of Clinical Pharmacy";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Chinese Journal of Clinical Pharmacology and Therapeutics";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"International Journal of Basic & Clinical Pharmacology";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=JOURNAL+OF+CLINICAL+PHARMACOLOGY&btnG=";"Korean Journal of Clinical Pharmacy";"6"
